"Ensembl" "species" "Gene.x" "cell.type" "nicknames" "ubiquitousness.index" "product.description" "gene.type" "canonical.marker" "germ.layer" "organ" "sensitivity_human" "sensitivity_mouse" "specificity_human" "specificity_mouse" "Gene.y" "logFC" "rawFC" "FoldChange" "AveExpr" "t" "P.Value" "adj.P.Val" "z.std" "F2613.cl1_npcFile_P_NPC" "F2613.cl2_npcFile_P_NPC" "F2613.cl3_npcFile_P_NPC" "F2688.cl4_npcFile_P_NPC" "F2688.cl5_npcFile_P_NPC" "F2688.cl6_npcFile_P_NPC" "F2735.cl1_npcFile_P_NPC" "F2735.cl2_npcFile_P_NPC" "F2735.cl3_npcFile_P_NPC" "F6136.cl1_npcFile_P_NPC" "F7511.cl1_npcFile_P_NPC" "F7511.cl2_npcFile_P_NPC" "F7511.cl3_npcFile_P_NPC" "F6281.cl1_npcFile_P_NPC" "F6281.cl2_npcFile_P_NPC" "F6281.cl4_npcFile_P_NPC" "F5541.cl1_npcFile_C_NPC" "F5541.cl2_npcFile_C_NPC" "F5541.cl5_npcFile_C_NPC" "F5618.cl3_npcFile_C_NPC" "F5618.cl6_npcFile_C_NPC" "F6119.cl1_npcFile_C_NPC" "F6119.cl7_npcFile_C_NPC" "F7315.cl4_npcFile_C_NPC" "F7315.cl5_npcFile_C_NPC" "F7647.cl1_npcFile_C_NPC" "F7647.cl2_npcFile_C_NPC" "F7647.cl3_npcFile_C_NPC" "F7672.cl4_npcFile_C_NPC" "F2613.cl1_NeurFile_P_Neur" "F2613.GFP.cl1_NeurFile_P_Neur" "F2735.cl2_NeurFile_P_Neur" "F2735.cl3_NeurFile_P_Neur" "F2735.GFP.cl2_NeurFile_P_Neur" "F6281.cl1_NeurFile_P_Neur" "F6281.cl4_NeurFile_P_Neur" "F6281.GFP.cl1_NeurFile_P_Neur" "F7511.cl2_NeurFile_P_Neur" "F5541.cl2_NeurFile_C_Neur" "F5541.GFP.cl2_NeurFile_C_Neur" "F5618.cl3_NeurFile_C_Neur" "F5618.GFP.cl6_NeurFile_C_Neur" "F7647.cl1_NeurFile_C_Neur" "F7647.cl3_NeurFile_C_Neur" "F7672.cl5_NeurFile_C_Neur" "F7672.cl6_NeurFile_C_Neur" "F7672.GFP.cl5_NeurFile_C_Neur" "F7672.GFP.cl6_NeurFile_C_Neur"
"240" "ENSG00000115353" "Mm Hs" "TACR1" "Interneurons" "SPR|NK1R|TAC1R" 0.001 "tachykinin receptor 1" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.0106952 0 0.00104004 "TACR1" 8.71193080472841 419.326676863069 419.326676863069 -1.4596595549335 59.3381540946934 3.86910305437384e-24 2.75705175420074e-23 10.1348643254215 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 8.22837765000945 7.5695407977231 7.57380105890496 9.13817262593164 7.86841127709216 7.49579093330886 7.33499929446228 8.43958965303101 8.34510053237858 7.90434354740275 7.1951183743021 8.14122191110149 8.28741461523302 7.83097082189648 7.76378500726423 7.7080278931495 7.57029532013152 7.56928262381436 7.96121293418568
"241" "ENSG00000146469" "Mm Hs" "VIP" "Interneurons" NA 0.003 "vasoactive intestinal peptide" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.0106952 0 0.0024701 "VIP" 6.90686024738574 119.997475732344 119.997475732344 -2.25857727611647 18.2508067625282 2.34844139777828e-13 6.76152837270621e-13 7.3272952087111 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 6.74769769457978 6.89900912364103 6.81519485327756 6.6377352705922 7.40155048004328 6.64470451809564 6.39797217782112 6.98042596194041 7.38426000178568 6.7804025995444 7.03523113257755 7.27732863751094 8.02468230828435 7.91952126438525 8.13910356640411 6.9615356060422 6.81365081626863 7.06555165729785 6.793511414531
"242" "ENSG00000120088" "Mm Hs" "CRHR1" "Interneurons" "CRF-R|CRF1|CRHR" 0.002 "corticotropin releasing hormone receptor 1" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.026738 0 0.00175507 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"243" "ENSG00000124507" "Mm Hs" "PACSIN1" "Interneurons" "SDPI" 0.04 "protein kinase C and casein kinase substrate in neurons 1" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.550802 0 0.0439418 "PACSIN1" 7.99385415437107 254.911765825335 254.911765825335 -1.75048690200616 68.1426094532554 2.19291227613095e-23 1.45908894860615e-22 9.96389845279276 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 7.9795486858655 7.68864314637517 7.32585061585061 7.51962779284844 7.72831094019028 7.37299853355192 7.78206975251047 7.54082552260782 7.49509949904017 7.23020230594428 7.20126317771139 7.1879074822742 7.4744914618107 7.38870021235332 7.50070018181891 7.19759468882521 7.58014658996898 7.19913039708754 7.41574935237754
"244" "ENSG00000008056" "Mm Hs" "SYN1" "Interneurons" NA 0.028 "synapsin I" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.545455 0.000626566 0.0287962 "SYN1" 11.3832545560576 2671.16717782638 2671.16717782638 -0.402942437059561 104.659633756868 1.04384080735604e-32 1.72060285345454e-31 11.9104724887676 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 10.7764613291844 10.5930569501998 10.0539409828823 10.8108936728916 10.6149554167484 10.0245003496655 10.8538204982212 10.2804971477014 10.466973093661 9.81567247587823 9.84184401687312 9.60547955935812 10.0782214943063 10.525375166756 10.2014697149064 9.96601178430004 10.4547144804512 9.73349733703087 10.3407229779855
"245" "ENSG00000114279" "Mm Hs" "FGF12" "Interneurons" "FHF1|FGF12B" 0.014 "fibroblast growth factor 12" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.160428 0.00438596 0.0154056 "FGF12" 1.01614888134622 2.0225128675576 2.0225128675576 4.15862211122848 6.45486886098062 1.1170349612935e-05 1.65717649292595e-05 4.39318207864327 8.51966413995155 7.31707533769877 7.86785692550855 8.09016276682001 8.56133141271294 7.59656712639422 7.64871096426476 7.87875780734685 7.61324031853824 7.34829281926263 7.84305294664064 7.76252299418568 7.17926273588293 7.78148301146298 7.94264951887977 7.81634383862365 7.53698854596271 7.62777600563468 8.00065529465072 8.66055477034584 7.67046381431955 8.21049642041688 7.96069663334877 7.58671318848191 7.73809632217086 7.68120680255793 7.77406974748487 8.17305518464874 7.84383111943503 8.8590442997397 8.73476057032988 8.35025924937022 10.1050891774699 8.59405411318144 8.60324568779685 8.78739616833176 8.49107474145044 8.86336817628989 8.26060405155102 8.3209909802608 7.9968842774263 7.96893374804139 9.09908966991675 8.37390473610934 8.2809420717252 8.79243916771468 8.26274934697016 8.39783849837114
"246" "ENSG00000122584" "Mm Hs" "NXPH1" "Interneurons" NA 0.022 "neurexophilin 1" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.0748663 0.000313283 0.0271711 "NXPH1" 10.7087234899535 1673.58195967121 1673.58195967121 -0.689319696166475 115.605629970171 1.63332459008007e-34 3.17886526640078e-33 12.2522828905213 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 9.71152631808239 9.94069735739563 9.32553498296785 9.56482623607996 9.59506431059015 9.18636458532573 9.38569721966814 9.9857379713174 9.82767871333116 9.98222841171602 9.51168109462678 9.50113731624249 9.74874293132005 9.25775968825127 9.69058805989902 8.87361824339923 9.27649772390791 9.11263737529715 9.02755500631242
"247" "ENSG00000011347" "Mm Hs" "SYT7" "Interneurons" "IPCA-7|SYT-VII|MGC150517|PCANAP7" 0.024 "synaptotagmin 7" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.71123 0.00626566 0.0200858 "SYT7" 3.40513427897284 10.593697246618 10.593697246618 3.75429659223017 18.2453886044984 2.64086983965736e-15 9.0260508531033e-15 7.9068011356048 6.94606027695601 7.13269681257854 7.2547306572615 7.00890173608053 7.47936223196913 7.45396051312829 7.87226178119476 7.12746537774084 6.85215612994311 7.60635973062161 7.37996698841143 7.27367548420228 6.94043046982885 7.49279708444389 7.28547159964846 7.09976920569903 6.87902531427756 7.45526667354671 6.92566284786683 7.3834184277569 6.82467824123691 7.40002959858237 7.19411714581577 7.17217400447806 7.28400249155589 7.20888986973828 7.48506670580205 6.99861506394752 6.86899378583042 10.1312310746227 10.2823847336225 9.27061802422381 9.9246727383144 10.0352040938062 9.81574369006622 10.127593321753 9.39774542432098 9.81678796500706 9.54550785116477 9.70212765216516 8.89576338522599 8.92026711395838 9.21073153919691 9.77387510722706 8.86005224975726 9.58785301410327 8.88205877540998 9.50953751240724
"248" "ENSG00000151490" "Mm Hs" "PTPRO" "Interneurons" "PTPU2|GLEPP1|PTP-U2|PTP-oc|NPHS6" 0.011 "protein tyrosine phosphatase, receptor type O" "protein-coding gene" 1 "Ectoderm" "Brain" 0 0.0695187 0.0075188 0.0115055 "PTPRO" 11.7849365668152 3528.73791333928 3528.73791333928 -0.239036301847777 119.690490803819 2.44147268681104e-32 3.89873414026568e-31 11.8394159297431 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 10.5394234902801 10.5337162960961 11.1834752520158 10.9207604570273 10.4780819396085 10.7034558882059 10.5417472365756 10.7885608357646 10.9524437548071 9.72257034626991 10.3458385743024 10.6982722914201 10.9070511453066 11.1560490199596 10.7600907213632 11.0857423367464 10.7239814558426 10.8734158366881 10.6602275416508
"249" "ENSG00000170579" "Mm Hs" "DLGAP1" "Interneurons" "GKAP|SAPAP1|DAP-1" 0.036 "DLG associated protein 1" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.764706 0.00219298 0.0359464 "DLGAP1" 9.94008163541797 982.342042794356 982.342042794356 -0.970565446590952 81.6949907618417 2.46904439084434e-26 2.15652713923907e-25 10.6175701332173 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 8.95505449031922 8.47241936762676 9.04477587046296 8.38449782488681 8.67946689351855 8.63067890260759 8.62404077099147 9.22705247335198 9.05307741735952 7.9338663096143 8.25034393993799 8.81383151564196 8.91774210238279 9.28913346713485 9.01876159547197 9.11442943467997 9.00135507608093 9.20458449695837 8.84893620832823
"250" "ENSG00000168243" "Mm Hs" "GNG4" "Interneurons" NA 0.013 "G protein subunit gamma 4" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0748663 0.0175439 0.0110504 "GNG4" 1.8489705545775 3.60243039299533 3.60243039299533 5.79884067736421 12.0134457376141 2.16415246339233e-09 4.36779870786754e-09 5.98498090706701 9.22508813398427 8.53255698419284 8.92830146122008 9.9374594741807 8.90230191074485 9.15442464995339 10.1829931049749 8.84164981959106 9.1377211772944 8.77774135741799 8.80082229587735 8.78361083728372 7.73590794620453 8.85455389738718 8.79169898307513 8.4948575700503 9.2776658421442 8.59621065300012 9.47685224751998 8.49814103153252 8.21511997763826 8.65397360019954 8.36119283535211 8.97585533143453 8.48709923942105 8.89755841069134 8.25533531490787 8.43434542289833 9.19006418647023 11.5108122855923 11.1955948699911 10.7494179995087 11.4133565350137 10.3566268965131 11.0347758682075 10.5920177556444 10.5546850751518 10.6116756681224 10.6053510808091 10.4123187984999 10.5671037890722 10.4052201943204 11.3442751104876 10.5703027347385 10.6192076308505 10.3317755335194 10.4718079530881 10.801304826848
"251" "ENSG00000173805" "Mm Hs" "HAP1" "Interneurons" "hHLP1|HIP5" 0.041 "huntingtin associated protein 1" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.144385 0.000626566 0.049922 "HAP1" 8.52499399778768 368.365463925811 368.365463925811 -1.53798890210118 60.8600794366954 1.14959369784806e-22 7.22601752933065e-22 9.79789225374071 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 8.18884665456403 8.26903844351082 7.4194102213991 8.07113357732216 7.80382497980296 7.62591323543132 8.27574296633451 7.79658890275957 7.7367461315351 8.51476774548622 7.41635941418088 7.58210354035177 7.46942112605287 7.46686403899969 7.28014122012751 7.45716422983124 7.64784287104343 7.52888317715597 7.77696972370592
"252" "ENSG00000234965" "Mm Hs" "SHISA8" "Interneurons" "Orf26|C22orf17" 0.004 "shisa family member 8" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0481283 0 0.00513521 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"253" "ENSG00000183570" "Mm Hs" "PCBP3" "Interneurons" "FLJ44028|PCBP3-OT1|PCBP3OT" 0.02 "poly(rC) binding protein 3" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0855615 0.00250627 0.023791 "PCBP3" 8.14174845213837 282.429788786654 282.429788786654 -1.69204835573547 70.4552883396262 4.31739408167963e-25 3.36991446489901e-24 10.3470144620818 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 7.82689434182592 8.04365949383758 7.29728160287758 7.80803751381845 7.75971484482348 7.65482610788573 7.59312128952883 7.46528378936188 7.36235608083228 7.41679705897365 7.43218352869196 7.43083112212085 7.78861701169975 7.30687334340861 7.55702482154886 7.28327288218706 7.67150993581673 7.05834250948744 7.42686611598292
"254" "ENSG00000183044" "Mm Hs" "ABAT" "Interneurons" "GABAT" 0.032 "4-aminobutyrate aminotransferase" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.213904 0.00344612 0.0365315 "ABAT" 2.20606069036376 4.61413652067427 4.61413652067427 7.4151505958469 23.2365319264327 4.65646372908875e-27 4.40560683917483e-26 10.7722179699513 10.0640368913204 10.2075281056803 10.8410056971333 9.88196744083398 10.1317576317719 10.4265208846396 10.7289814982754 10.4926048377221 9.84912537777255 9.41377129178479 11.1453414197789 10.3396278327758 9.85993483177624 10.146654398819 10.7416520086593 9.94788976939614 9.84393130843739 10.424396197417 10.4257937227798 10.8452825799826 10.0476473563753 10.4667388381855 10.2181788979033 10.1515508853065 10.4449786831001 10.2102200654695 11.0758871343346 10.82004824485 10.3440421589336 12.5993391401294 12.4118822020601 12.9466657267351 12.8468153360136 12.8114835039288 12.6449019404989 12.9497318551769 12.7479197049032 12.9519328884266 12.2891431099371 12.5655200767284 12.7089484058256 12.8816831302127 12.2142494379903 12.3793249995079 12.654922204753 12.825874914786 12.7493978682136 12.5107595134756
"255" "ENSG00000248485" "Mm Hs" "PCP4L1" "Interneurons" "IQM1" 0.044 "Purkinje cell protein 4 like 1" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.144385 0 0.0542772 "PCP4L1" 9.25904977939395 612.705409870474 612.705409870474 -1.24089989227595 59.6873740363566 6.21225888485461e-24 4.35097361691486e-23 10.0884822389698 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 8.46365090856856 8.60042657437904 7.83910270218374 8.88150552532122 7.66412942683244 8.24808444378189 8.02235537366276 8.10012538113419 8.45298569217533 7.9212605878672 7.37346872054077 7.98070585156783 7.93235968191969 8.88720209960586 8.28168624385578 8.53778384303415 8.38241239748827 8.50330245924927 8.82077690994248
"256" "ENSG00000069482" "Mm Hs" "GAL" "Interneurons" "GMAP|GAL-GMAP|GLNN|GALN" 0.014 "galanin and GMAP prepropeptide" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.026738 0.0184837 0.0110504 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"257" "ENSG00000180176" "Mm Hs" "TH" "Interneurons" "DYT5b" 0.002 "tyrosine hydroxylase" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0427807 0.0018797 0.00195008 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"258" "ENSG00000163630" "Mm Hs" "SYNPR" "Interneurons" "MGC26651" 0.022 "synaptoporin" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0748663 0.00093985 0.0270411 "SYNPR" 8.66766605168972 406.656271059446 406.656271059446 -1.48695099210558 55.081789651151 1.19057721025405e-21 6.76175148419094e-21 9.55886277087171 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 8.42843354732713 7.94246065982889 7.68475028195976 8.21377607557661 8.29237129689488 7.8559780335505 7.59805235793517 8.20129616925446 7.89130071268658 7.24222068381318 7.36803292889538 7.66778189706827 7.48459234423595 8.57745182495013 7.74535687385141 7.7080278931495 7.79062745664323 7.50321691130517 7.61174509705191
"259" "ENSG00000170893" "Mm Hs" "TRH" "Interneurons" NA 0.002 "thyrotropin releasing hormone" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0427807 0 0.00208008 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"260" "ENSG00000155897" "Mm Hs" "ADCY8" "Interneurons" "HBAC1|AC8|ADCY3" 0.001 "adenylate cyclase 8" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0320856 0 0.000390016 "ADCY8" 10.0473813893915 1058.18883773902 1058.18883773902 -0.917412356459801 67.7471589459299 3.62073189837837e-26 3.11752444569475e-25 10.5817647981569 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 7.91479037225059 8.30787166506871 9.1804566142257 8.74997889034962 8.92025757343381 8.80706314143883 8.5995438203601 9.50978957035273 8.78738935565033 8.47294223548699 8.95725552768762 9.13589092979104 9.5126352529855 8.58047455183274 9.48030325306663 9.3876167076961 9.73636307161005 9.1706454436212 8.76318662745131
"261" "ENSG00000118523" "Mm Hs" "CTGF" "Interneurons" "IGFBP8|CCN2" 0.028 "connective tissue growth factor" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0160428 0.0996241 0.0124155 "CCN2" -0.707808227395636 0.612249575070143 -1.63332085593597 7.83998274850623 -2.91483091061439 0.0111851872286857 0.0134666527811054 -2.53685938099319 12.0085696373118 12.4548033196653 11.3734578920162 12.3053659378766 11.0743712149461 12.9417544483254 12.4836867147341 11.8151196524676 12.9266099570035 13.6167570460621 11.5262985162586 11.8284740538589 12.2490231512328 13.1196333084032 11.821574226962 12.6647143855376 12.1989892183644 11.0735703380825 12.4589827985333 12.3185467745381 13.2608776041217 11.5909730533958 12.1984861611985 10.8329365790231 11.0706845225654 11.0262829545836 11.3430554031478 11.0763771302589 11.7503360762531 10.5541127012366 12.6771504205324 9.81572607173637 10.4840128925968 11.3860642709031 10.6746706620853 10.5108053750531 11.26798691675 12.0997613353223 12.1620417544934 10.7187044222283 12.0790200013521 11.3296166360559 11.7992650744096 11.0810946900174 11.7096102775816 11.0119051673468 11.067062726355 11.5827386143388
"262" "ENSG00000165521" "Mm Hs" "EML5" "Interneurons" "HuEMAP-2" 0.01 "echinoderm microtubule associated protein like 5" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0160428 0 0.0120255 "EML5" 1.22796068401046 2.34235652821278 2.34235652821278 4.06879280831467 14.3061102389759 1.49450784492267e-18 6.6218053521798e-18 8.79008204579688 8.04934327139386 7.54075524928058 7.77736968987574 7.64199024730859 7.70580437538151 7.50606901439791 8.08728093618842 7.72167983986681 7.76611461485383 7.56879125886778 7.89768316656936 7.75803112141987 7.22910481213127 7.77327575042514 7.73223951486225 7.61764552802554 7.56572914782561 7.60001230537691 8.00469056991792 7.79722969011362 7.53367218331186 7.47981780379964 7.62066989646005 7.78813297517591 7.88695219716801 7.42885444615835 7.91367119615112 7.86702991740929 7.75001511661523 8.71094428679223 8.52021551036548 8.81531427428902 8.53269345330521 8.60306476194594 8.86154771249179 8.53056093948472 9.09274500710948 8.40312949816507 8.2131622853326 8.44232397825809 8.62087066212788 8.25585522449262 8.66905589140188 8.56246973373451 8.7305201707685 8.76743958018859 8.57332002083959 8.50071746993932
"263" "ENSG00000186318" "Mm Hs" "BACE1" "Interneurons" "BACE" 0.022 "beta-secretase 1" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.0588235 0.0037594 0.025611 "BACE1" 1.09846362143401 2.14126539883003 2.14126539883003 6.43364643446828 34.3090245648679 2.03190044917305e-34 3.91733174935977e-33 12.2345651716003 9.48840281194397 9.63198442029154 9.87162751979101 9.69732050430357 9.69645824983235 9.70841447190337 9.9241569569298 9.82310088618812 9.78882364796517 9.77265713439044 9.76967755617621 9.81386003949023 9.97578892793035 9.53210698129882 9.67008722013961 9.86674603276455 9.7152034885287 9.74605127892272 9.6863846134375 9.65224379365147 9.85920115415002 9.43377432507456 9.8010363509989 9.8545978628874 9.68821367651691 9.72481619247443 9.89743352333652 9.78912268829399 9.72846281973403 10.8920815486548 11.0350853707689 10.8232301113264 11.1400200581364 10.931127077489 10.847426663831 10.8901712957163 10.8665846185532 11.14899548533 11.0262727697826 10.8499518590025 10.9047091791541 10.9287551598898 10.9995000812852 10.9833031078141 10.92043853303 10.8417593267751 10.8833019873351 11.0381173373814
"264" "ENSG00000166862" "Mm Hs" "CACNG2" "Interneurons" "stargazin|MGC138502|MGC138504" 0.014 "calcium voltage-gated channel auxiliary subunit gamma 2" "protein-coding gene" NA "Ectoderm" "Brain" 0 0.219251 0 0.0152106 "CACNG2" 7.25630042447636 152.884721097449 152.884721097449 -2.06067281991058 35.6743345962416 9.17232019689495e-18 3.83480298806581e-17 8.58388307590508 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 5.0370721957409 7.55474337631968 7.61798379918396 7.10429377786658 7.58341444780004 6.93949320589636 7.15931670461312 7.34628431356158 7.35961629775377 7.28327958310776 7.00908421951167 7.20126317771139 6.82082372697909 6.79558793331752 7.43599458923508 7.21975172950725 6.90943363493284 7.21162573429221 6.81759367595103 7.0257458915222
